# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTZToLLNuNu_M-10, 2018, 1, 1524, 9140494, 389
TTZToLLNuNu_M-10, 2018, 1, 1524, 9143310, 506
TTZToLLNuNu_M-10, 2018, 1, 694, 4162356, 561
TTJets_DiLept_genMET-80, 2018, 1, 142887, 143887108, 310
TTJets_DiLept_genMET-80, 2018, 1, 315781, 317990960, 311
TTZToLLNuNu_M-10, 2018, 1, 2096, 12574095, 412
TTZToLLNuNu_M-10, 2018, 1, 2096, 12574993, 420
TTZToLLNuNu_M-10, 2018, 1, 2096, 12575131, 421
TTZToLLNuNu_M-10, 2018, 1, 2175, 13044072, 365
TTZToLLNuNu_M-10, 2018, 1, 2175, 13045209, 323
TTZToLLNuNu_M-10, 2018, 1, 2175, 13049767, 448
ZJetsToNuNu_HT-800To1200, 2018, 1, 3140, 14233760, 637
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 285066, 400231942, 419
ZJetsToNuNu_HT-400To600, 2018, 1, 9464, 81450506, 328
WJetsToLNu_HT-1200To2500, 2018, 1, 10285, 10284832, 464
ZJetsToNuNu_HT-600To800, 2018, 1, 5843, 33928296, 522
TTZToLLNuNu_M-10, 2018, 1, 2181, 13082788, 358
TTJets_DiLept_genMET-80, 2018, 1, 553522, 557395919, 313
TTZToLLNuNu_M-10, 2018, 1, 2181, 13084057, 351
TTZToLLNuNu_M-10, 2018, 1, 1717, 10297478, 523
TTZToLLNuNu_M-10, 2018, 1, 1717, 10298981, 316
TTZToLLNuNu_M-10, 2018, 1, 1717, 10301944, 353
TTZToLLNuNu_M-10, 2018, 1, 1909, 11451510, 340
TTZToLLNuNu_M-10, 2018, 1, 1909, 11453342, 304
TTZToLLNuNu_M-10, 2018, 1, 729, 4370704, 367
TTZToLLNuNu_M-10, 2018, 1, 729, 4371257, 319
ZJetsToNuNu_HT-400To600, 2018, 1, 9401, 80906484, 578
TTZToLLNuNu_M-10, 2018, 1, 729, 4372787, 551
TTZToLLNuNu_M-10, 2018, 1, 1735, 10404407, 788
TTZToLLNuNu_M-10, 2018, 1, 1735, 10404578, 415
TTZToLLNuNu_M-10, 2018, 1, 1735, 10405819, 526
TTZToLLNuNu_M-10, 2018, 1, 1735, 10407982, 312
ZJetsToNuNu_HT-400To600, 2018, 1, 9509, 81842235, 347
TTZToLLNuNu_M-10, 2018, 1, 1735, 10409457, 322
ZJetsToNuNu_HT-400To600, 2018, 1, 6860, 59037649, 394
ZJetsToNuNu_HT-400To600, 2018, 1, 6867, 59096036, 362
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 133609, 187586894, 331
ZJetsToNuNu_HT-400To600, 2018, 1, 9512, 81866227, 402
TTZToLLNuNu_M-10, 2018, 1, 1645, 9864034, 330
TTZToLLNuNu_M-10, 2018, 1, 1645, 9865294, 394
TTZToLLNuNu_M-10, 2018, 1, 1645, 9866315, 386
TTZToLLNuNu_M-10, 2018, 1, 1645, 9867773, 445
TTZToLLNuNu_M-10, 2018, 1, 1680, 10075530, 319
TTZToLLNuNu_M-10, 2018, 1, 1680, 10078110, 306
TTZToLLNuNu_M-10, 2018, 1, 1680, 10078804, 309
TTZToLLNuNu_M-10, 2018, 1, 1869, 11208901, 305
TTZToLLNuNu_M-10, 2018, 1, 1869, 11211363, 357
TTZToLLNuNu_M-10, 2018, 1, 1869, 11213386, 395
TTZToLLNuNu_M-10, 2018, 1, 1253, 7513632, 300
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 139341, 195634678, 324
TTZToLLNuNu_M-10, 2018, 1, 1253, 7515280, 376
TTZToLLNuNu_M-10, 2018, 1, 1253, 7517326, 389
TTZToLLNuNu_M-10, 2018, 1, 1479, 8868412, 392
TTZToLLNuNu_M-10, 2018, 1, 1479, 8869706, 345
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 217277, 305055636, 333
ZJetsToNuNu_HT-400To600, 2018, 1, 689, 5924785, 365
TTZToLLNuNu_M-10, 2018, 1, 975, 5845068, 464
TTZToLLNuNu_M-10, 2018, 1, 975, 5846113, 323
TTZToLLNuNu_M-10, 2018, 1, 975, 5846135, 343
TTZToLLNuNu_M-10, 2018, 1, 975, 5846294, 387
TTZToLLNuNu_M-10, 2018, 1, 975, 5848649, 461
TTZToLLNuNu_M-10, 2018, 1, 975, 5849454, 374
ZJetsToNuNu_HT-400To600, 2018, 1, 2497, 21485669, 379
TTZToLLNuNu_M-10, 2018, 1, 1038, 6222339, 304
TTZToLLNuNu_M-10, 2018, 1, 1038, 6223362, 509
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 79624, 109482545, 302
ZJetsToNuNu_HT-400To600, 2018, 1, 2906, 25007216, 343
TTZToLLNuNu_M-10, 2018, 1, 1038, 6225624, 374
TTZToLLNuNu_M-10, 2018, 1, 1038, 6225988, 417
TTJets_DiLept_genMET-80, 2018, 1, 68410, 68888298, 403
TTZToLLNuNu_M-10, 2018, 1, 1041, 6243195, 348
TTZToLLNuNu_M-10, 2018, 1, 1041, 6245536, 673
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 535967, 736953799, 343
TTZToLLNuNu_M-10, 2018, 1, 1129, 6772332, 311
TTZToLLNuNu_M-10, 2018, 1, 1129, 6772391, 470
TTZToLLNuNu_M-10, 2018, 1, 1153, 6914340, 310
ZJetsToNuNu_HT-600To800, 2018, 1, 7118, 41329409, 664
TTZToLLNuNu_M-10, 2018, 1, 1411, 8461872, 372
TTZToLLNuNu_M-10, 2018, 1, 1411, 8463470, 619
TTZToLLNuNu_M-10, 2018, 1, 1411, 8464260, 315
TTZToLLNuNu_M-10, 2018, 1, 1411, 8464291, 387
TTZToLLNuNu_M-10, 2018, 1, 1411, 8465592, 320
ZJetsToNuNu_HT-600To800, 2018, 1, 6330, 36756935, 406
TTZToLLNuNu_M-10, 2018, 1, 2025, 12146270, 334
TTJets_DiLept_genMET-80, 2018, 1, 334016, 336353304, 434
TTZToLLNuNu_M-10, 2018, 1, 1069, 6408091, 300
TTZToLLNuNu_M-10, 2018, 1, 1069, 6411023, 384
TTZToLLNuNu_M-10, 2018, 1, 1069, 6412045, 621
TTZToLLNuNu_M-10, 2018, 1, 1081, 6485108, 451
TTZToLLNuNu_M-10, 2018, 1, 1081, 6485290, 384
TTZToLLNuNu_M-10, 2018, 1, 1081, 6485865, 322
TTZToLLNuNu_M-10, 2018, 1, 1071, 6421972, 333
TTZToLLNuNu_M-10, 2018, 1, 1071, 6422795, 443
TTZToLLNuNu_M-10, 2018, 1, 1071, 6425240, 348
TTZToLLNuNu_M-10, 2018, 1, 1140, 6834570, 392
TTZToLLNuNu_M-10, 2018, 1, 1140, 6838194, 306
TTZToLLNuNu_M-10, 2018, 1, 1140, 6838301, 367
TTZToLLNuNu_M-10, 2018, 1, 1140, 6839741, 417
ZJetsToNuNu_HT-600To800, 2018, 1, 7591, 44075653, 548
TTZToLLNuNu_M-10, 2018, 1, 1456, 8732207, 426
TTZToLLNuNu_M-10, 2018, 1, 1456, 8732554, 357
TTZToLLNuNu_M-10, 2018, 1, 1458, 8742855, 449
TTZToLLNuNu_M-10, 2018, 1, 1458, 8744313, 338
TTZToLLNuNu_M-10, 2018, 1, 1130, 6775208, 779
ZJetsToNuNu_HT-400To600, 2018, 1, 3162, 27209178, 368
ZJetsToNuNu_HT-400To600, 2018, 1, 3185, 27413119, 399
TTZToLLNuNu_M-10, 2018, 1, 1155, 6924462, 402
TTZToLLNuNu_M-10, 2018, 1, 1155, 6924581, 347
TTZToLLNuNu_M-10, 2018, 1, 1155, 6925491, 309
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 515255, 708475403, 311
TTZToLLNuNu_M-10, 2018, 1, 1155, 6929200, 454
TTZToLLNuNu_M-10, 2018, 1, 1073, 6432054, 459
TTZToLLNuNu_M-10, 2018, 1, 1073, 6432705, 305
ZJetsToNuNu_HT-800To1200, 2018, 1, 2133, 9670267, 605
TTZToLLNuNu_M-10, 2018, 1, 1073, 6432737, 445
ZJetsToNuNu_HT-400To600, 2018, 1, 2917, 25104354, 337
TTZToLLNuNu_M-10, 2018, 1, 1073, 6436899, 365
TTZToLLNuNu_M-10, 2018, 1, 1073, 6437601, 344
ZJetsToNuNu_HT-400To600, 2018, 1, 2523, 21709009, 316
TTZToLLNuNu_M-10, 2018, 1, 1095, 6565051, 356
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 211107, 296394177, 367
TTZToLLNuNu_M-10, 2018, 1, 1095, 6566584, 380
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 50785, 69828472, 348
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 51104, 70267851, 318
TTZToLLNuNu_M-10, 2018, 1, 1095, 6568697, 301
TTZToLLNuNu_M-10, 2018, 1, 1095, 6569850, 310
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 539695, 742079733, 343
TTZToLLNuNu_M-10, 2018, 1, 1076, 6453983, 348
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 826444, 1160326418, 357
ZJetsToNuNu_HT-800To1200, 2018, 1, 2429, 11010528, 416
TTZToLLNuNu_M-10, 2018, 1, 1096, 6571414, 379
TTZToLLNuNu_M-10, 2018, 1, 1096, 6572148, 347
TTZToLLNuNu_M-10, 2018, 1, 1096, 6574502, 521
TTZToLLNuNu_M-10, 2018, 1, 1096, 6575216, 322
TTZToLLNuNu_M-10, 2018, 1, 1260, 7555087, 549
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 134932, 189443615, 307
TTZToLLNuNu_M-10, 2018, 1, 1260, 7555094, 360
TTZToLLNuNu_M-10, 2018, 1, 1260, 7555958, 351
TTZToLLNuNu_M-10, 2018, 1, 1260, 7558156, 349
ZJetsToNuNu_HT-800To1200, 2018, 1, 2001, 9071846, 624
TTZToLLNuNu_M-10, 2018, 1, 1424, 8540760, 335
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 356171, 500063540, 344
TTZToLLNuNu_M-10, 2018, 1, 1424, 8542372, 375
TTZToLLNuNu_M-10, 2018, 1, 1424, 8542701, 437
TTJets_DiLept_genMET-80, 2018, 1, 502947, 506467122, 347
ZJetsToNuNu_HT-600To800, 2018, 1, 994, 5768168, 630
TTZToLLNuNu_M-10, 2018, 1, 1231, 7385737, 399
TTJets_DiLept_genMET-80, 2018, 1, 283137, 285118817, 435
ZJetsToNuNu_HT-400To600, 2018, 1, 4277, 36810085, 399
TTJets_DiLept_genMET-80, 2018, 1, 126425, 127309911, 321
ZJetsToNuNu_HT-400To600, 2018, 1, 8012, 68954133, 363
TTZToLLNuNu_M-10, 2018, 1, 1455, 8726772, 417
TTZToLLNuNu_M-10, 2018, 1, 1455, 8728904, 408
TTZToLLNuNu_M-10, 2018, 1, 1455, 8728951, 609
TTZToLLNuNu_M-10, 2018, 1, 1455, 8729129, 352
TTZToLLNuNu_M-10, 2018, 1, 1957, 11738284, 536
TTZToLLNuNu_M-10, 2018, 1, 1957, 11738399, 314
ZJetsToNuNu_HT-800To1200, 2018, 1, 3690, 16730138, 324
TTZToLLNuNu_M-10, 2018, 1, 2018, 12103244, 328
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 490191, 674011786, 309
ZJetsToNuNu_HT-600To800, 2018, 1, 7575, 43983847, 668
TTZToLLNuNu_M-10, 2018, 1, 2008, 12045162, 383
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 490182, 673999217, 301
ZJetsToNuNu_HT-600To800, 2018, 1, 7572, 43965820, 329
TTZToLLNuNu_M-10, 2018, 1, 2008, 12046084, 379
TTZToLLNuNu_M-10, 2018, 1, 2008, 12046496, 443
TTZToLLNuNu_M-10, 2018, 1, 2008, 12046917, 329
ZJetsToNuNu_HT-400To600, 2018, 1, 144, 1235022, 418
ZJetsToNuNu_HT-400To600, 2018, 1, 2572, 22136122, 354
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 39824, 55911767, 350
TTZToLLNuNu_M-10, 2018, 1, 1543, 9252321, 451
TTZToLLNuNu_M-10, 2018, 1, 1543, 9253993, 322
TTZToLLNuNu_M-10, 2018, 1, 1543, 9254191, 541
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 86823, 119380506, 305
TTZToLLNuNu_M-10, 2018, 1, 1543, 9255982, 328
TTZToLLNuNu_M-10, 2018, 1, 1581, 9481445, 324
TTZToLLNuNu_M-10, 2018, 1, 1581, 9482141, 487
TTZToLLNuNu_M-10, 2018, 1, 1581, 9482475, 381
TTZToLLNuNu_M-10, 2018, 1, 1581, 9483007, 318
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 784743, 1079020289, 444
TTZToLLNuNu_M-10, 2018, 1, 1581, 9484456, 309
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 663994, 932247038, 456
TTJets_DiLept_genMET-80, 2018, 1, 446935, 450062593, 311
TTZToLLNuNu_M-10, 2018, 1, 1581, 9484980, 387
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 833399, 1170091929, 308
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 820959, 1152625483, 319
TTZToLLNuNu_M-10, 2018, 1, 56, 330503, 353
TTZToLLNuNu_M-10, 2018, 1, 56, 331383, 577
TTZToLLNuNu_M-10, 2018, 1, 56, 334310, 373
TTZToLLNuNu_M-10, 2018, 1, 56, 334482, 302
TTZToLLNuNu_M-10, 2018, 1, 182, 1086698, 336
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 819900, 1151139450, 401
TTJets_DiLept_genMET-80, 2018, 1, 200469, 201871986, 390
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 574789, 807003521, 363
TTZToLLNuNu_M-10, 2018, 1, 658, 3942277, 361
TTZToLLNuNu_M-10, 2018, 1, 658, 3947354, 598
TTZToLLNuNu_M-10, 2018, 1, 725, 4344247, 313
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 527889, 725847172, 408
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 109844, 154219636, 322
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 119577, 167885276, 325
TTZToLLNuNu_M-10, 2018, 1, 725, 4347921, 331
TTZToLLNuNu_M-10, 2018, 1, 725, 4348348, 463
TTZToLLNuNu_M-10, 2018, 1, 725, 4349367, 306
TTZToLLNuNu_M-10, 2018, 1, 725, 4349449, 342
ZJetsToNuNu_HT-400To600, 2018, 1, 4988, 42926496, 471
ZJetsToNuNu_HT-800To1200, 2018, 1, 2477, 11227085, 964
ZJetsToNuNu_HT-600To800, 2018, 1, 1877, 10895780, 330
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 109928, 154337930, 313
TTZToLLNuNu_M-10, 2018, 1, 124, 740449, 385
TTZToLLNuNu_M-10, 2018, 1, 57, 338497, 340
TTZToLLNuNu_M-10, 2018, 1, 57, 338906, 392
ZJetsToNuNu_HT-800To1200, 2018, 1, 3229, 14637083, 581
TTZToLLNuNu_M-10, 2018, 1, 266, 1594741, 395
TTZToLLNuNu_M-10, 2018, 1, 243, 1454426, 317
TTZToLLNuNu_M-10, 2018, 1, 243, 1455705, 361
TTZToLLNuNu_M-10, 2018, 1, 243, 1456803, 344
TTZToLLNuNu_M-10, 2018, 1, 243, 1457984, 348
TTZToLLNuNu_M-10, 2018, 1, 324, 1938233, 917
TTZToLLNuNu_M-10, 2018, 1, 324, 1940101, 325
ZJetsToNuNu_HT-400To600, 2018, 1, 459, 3947606, 305
TTZToLLNuNu_M-10, 2018, 1, 165, 985474, 402
TTZToLLNuNu_M-10, 2018, 1, 165, 987915, 559
TTZToLLNuNu_M-10, 2018, 1, 1786, 10710437, 307
TTZToLLNuNu_M-10, 2018, 1, 1786, 10710460, 694
TTZToLLNuNu_M-10, 2018, 1, 1786, 10711196, 563
TTZToLLNuNu_M-10, 2018, 1, 1786, 10711739, 396
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 521138, 716564671, 413
TTZToLLNuNu_M-10, 2018, 1, 2265, 13586335, 422
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 209150, 293645705, 433
TTZToLLNuNu_M-10, 2018, 1, 2265, 13589767, 345
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 61217, 84172488, 300
TTZToLLNuNu_M-10, 2018, 1, 525, 3145873, 320
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 72549, 99753668, 338
TTZToLLNuNu_M-10, 2018, 1, 525, 3147596, 311
TTZToLLNuNu_M-10, 2018, 1, 62, 366028, 315
TTZToLLNuNu_M-10, 2018, 1, 62, 366332, 312
ZJetsToNuNu_HT-400To600, 2018, 1, 4142, 35648334, 342
TTZToLLNuNu_M-10, 2018, 1, 62, 367258, 421
TTZToLLNuNu_M-10, 2018, 1, 62, 369535, 425
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 38719, 54360087, 315
TTZToLLNuNu_M-10, 2018, 1, 62, 370999, 504
TTZToLLNuNu_M-10, 2018, 1, 62, 371679, 512
TTZToLLNuNu_M-10, 2018, 1, 62, 371733, 377
TTZToLLNuNu_M-10, 2018, 1, 401, 2400697, 370
TTZToLLNuNu_M-10, 2018, 1, 519, 3108110, 356
TTJets_DiLept_genMET-80, 2018, 1, 449233, 452377001, 302
TTZToLLNuNu_M-10, 2018, 1, 519, 3112234, 459
TTZToLLNuNu_M-10, 2018, 1, 519, 3113865, 308
TTZToLLNuNu_M-10, 2018, 1, 115, 684575, 408
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 721124, 991544900, 317
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 555360, 763619798, 317
TTZToLLNuNu_M-10, 2018, 1, 115, 687453, 341
TTZToLLNuNu_M-10, 2018, 1, 115, 688253, 340
ZJetsToNuNu_HT-600To800, 2018, 1, 792, 4599008, 375
TTZToLLNuNu_M-10, 2018, 1, 1949, 11691970, 359
TTZToLLNuNu_M-10, 2018, 1, 722, 4326283, 376
TTZToLLNuNu_M-10, 2018, 1, 722, 4331857, 409
TTZToLLNuNu_M-10, 2018, 1, 849, 5090321, 344
ZJetsToNuNu_HT-400To600, 2018, 1, 4928, 42409794, 430
TTZToLLNuNu_M-10, 2018, 1, 849, 5091613, 321
TTZToLLNuNu_M-10, 2018, 1, 850, 5094713, 529
TTZToLLNuNu_M-10, 2018, 1, 850, 5095151, 860
TTZToLLNuNu_M-10, 2018, 1, 850, 5095875, 363
TTZToLLNuNu_M-10, 2018, 1, 850, 5096487, 534
TTJets_DiLept_genMET-80, 2018, 1, 527572, 531264495, 312
ZJetsToNuNu_HT-600To800, 2018, 1, 905, 5250242, 406
TTZToLLNuNu_M-10, 2018, 1, 1301, 7801445, 406
TTZToLLNuNu_M-10, 2018, 1, 1301, 7802944, 338
TTZToLLNuNu_M-10, 2018, 1, 1301, 7803538, 336
ZJetsToNuNu_HT-400To600, 2018, 1, 5486, 47216236, 304
ZJetsToNuNu_HT-800To1200, 2018, 1, 3550, 16094011, 394
TTZToLLNuNu_M-10, 2018, 1, 1301, 7804724, 320
TTZToLLNuNu_M-10, 2018, 1, 1301, 7805246, 407
ZJetsToNuNu_HT-600To800, 2018, 1, 904, 5245444, 328
TTZToLLNuNu_M-10, 2018, 1, 2158, 12946467, 399
TTZToLLNuNu_M-10, 2018, 1, 2158, 12947402, 373
TTZToLLNuNu_M-10, 2018, 1, 2256, 13531406, 310
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 225304, 316326783, 307
TTZToLLNuNu_M-10, 2018, 1, 2256, 13534954, 320
TTZToLLNuNu_M-10, 2018, 1, 1434, 8598942, 341
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 103697, 145589203, 302
TTZToLLNuNu_M-10, 2018, 1, 1434, 8601695, 319
TTZToLLNuNu_M-10, 2018, 1, 1434, 8602699, 316
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 491398, 675671351, 316
TTZToLLNuNu_M-10, 2018, 1, 863, 5174428, 303
TTZToLLNuNu_M-10, 2018, 1, 863, 5174685, 527
TTZToLLNuNu_M-10, 2018, 1, 863, 5176458, 323
ZJetsToNuNu_HT-400To600, 2018, 1, 8336, 71745325, 306
TTZToLLNuNu_M-10, 2018, 1, 863, 5177886, 358
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 499376, 701123334, 397
TTZToLLNuNu_M-10, 2018, 1, 881, 5282407, 429
TTZToLLNuNu_M-10, 2018, 1, 1848, 11083367, 690
TTZToLLNuNu_M-10, 2018, 1, 1848, 11085019, 370
TTZToLLNuNu_M-10, 2018, 1, 1848, 11085081, 350
TTZToLLNuNu_M-10, 2018, 1, 1848, 11085529, 338
TTZToLLNuNu_M-10, 2018, 1, 1848, 11085641, 330
TTZToLLNuNu_M-10, 2018, 1, 1848, 11085995, 414
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 71744, 98647736, 314
TTZToLLNuNu_M-10, 2018, 1, 1848, 11087091, 315
TTZToLLNuNu_M-10, 2018, 1, 567, 3396752, 322
TTJets_DiLept_genMET-80, 2018, 1, 41008, 41294167, 302
TTZToLLNuNu_M-10, 2018, 1, 567, 3400932, 381
TTZToLLNuNu_M-10, 2018, 1, 731, 4383289, 311
TTZToLLNuNu_M-10, 2018, 1, 731, 4383958, 381
TTZToLLNuNu_M-10, 2018, 1, 731, 4384350, 363
TTZToLLNuNu_M-10, 2018, 1, 731, 4384436, 364
TTZToLLNuNu_M-10, 2018, 1, 731, 4385346, 387
TTZToLLNuNu_M-10, 2018, 1, 421, 2523699, 340
TTZToLLNuNu_M-10, 2018, 1, 421, 2524743, 478
ZJetsToNuNu_HT-400To600, 2018, 1, 2594, 22324282, 355
TTZToLLNuNu_M-10, 2018, 1, 345, 2066957, 367
ZJetsToNuNu_HT-400To600, 2018, 1, 1381, 11885048, 343
TTZToLLNuNu_M-10, 2018, 1, 345, 2068294, 461
TTZToLLNuNu_M-10, 2018, 1, 345, 2068590, 316
WJetsToLNu_HT-200To400, 2018, 1, 32238, 145745101, 320
ZJetsToNuNu_HT-400To600, 2018, 1, 2278, 19605155, 468
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 105998, 148820095, 315
TTZToLLNuNu_M-10, 2018, 1, 1431, 8582301, 317
TTZToLLNuNu_M-10, 2018, 1, 1431, 8583820, 327
TTZToLLNuNu_M-10, 2018, 1, 1431, 8584166, 321
TTZToLLNuNu_M-10, 2018, 1, 1959, 11749733, 444
TTZToLLNuNu_M-10, 2018, 1, 1959, 11750230, 442
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 336362, 472251996, 419
TTZToLLNuNu_M-10, 2018, 1, 1959, 11752876, 422
TTZToLLNuNu_M-10, 2018, 1, 1959, 11753180, 403
ZJetsToNuNu_HT-400To600, 2018, 1, 6290, 54134385, 321
TTJets_DiLept_genMET-80, 2018, 1, 410583, 413456493, 306
TTZToLLNuNu_M-10, 2018, 1, 1999, 11989699, 303
TTZToLLNuNu_M-10, 2018, 1, 1999, 11991252, 408
TTZToLLNuNu_M-10, 2018, 1, 1999, 11992016, 325
TTZToLLNuNu_M-10, 2018, 1, 1999, 11993851, 459
TTJets_DiLept_genMET-80, 2018, 1, 403744, 406569268, 319
TTZToLLNuNu_M-10, 2018, 1, 213, 1273923, 316
TTZToLLNuNu_M-10, 2018, 1, 213, 1275031, 404
TTZToLLNuNu_M-10, 2018, 1, 1865, 11186796, 397
TTZToLLNuNu_M-10, 2018, 1, 1891, 11341002, 542
ZJetsToNuNu_HT-400To600, 2018, 1, 1931, 16612468, 407
ZJetsToNuNu_HT-400To600, 2018, 1, 1931, 16617497, 389
TTZToLLNuNu_M-10, 2018, 1, 1609, 9648364, 335
TTZToLLNuNu_M-10, 2018, 1, 1609, 9650498, 485
TTZToLLNuNu_M-10, 2018, 1, 1609, 9651021, 327
TTZToLLNuNu_M-10, 2018, 1, 1609, 9651935, 422
TTZToLLNuNu_M-10, 2018, 1, 1609, 9652566, 340
TTZToLLNuNu_M-10, 2018, 1, 1987, 11916680, 308
ZJetsToNuNu_HT-400To600, 2018, 1, 8536, 73468463, 313
WJetsToLNu_HT-200To400, 2018, 1, 23909, 108091747, 336
TTZToLLNuNu_M-10, 2018, 1, 676, 4051028, 315
TTZToLLNuNu_M-10, 2018, 1, 676, 4051111, 410
TTZToLLNuNu_M-10, 2018, 1, 676, 4051562, 509
TTZToLLNuNu_M-10, 2018, 1, 676, 4052258, 323
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 488734, 672008962, 332
TTZToLLNuNu_M-10, 2018, 1, 2140, 12835337, 479
ZJetsToNuNu_HT-400To600, 2018, 1, 4998, 43009848, 327
TTZToLLNuNu_M-10, 2018, 1, 2299, 13788384, 310
TTZToLLNuNu_M-10, 2018, 1, 2299, 13789365, 324
TTZToLLNuNu_M-10, 2018, 1, 2299, 13792309, 429
TTZToLLNuNu_M-10, 2018, 1, 2299, 13792528, 302
ZJetsToNuNu_HT-400To600, 2018, 1, 2827, 24325987, 304
TTZToLLNuNu_M-10, 2018, 1, 663, 3972610, 318
TTZToLLNuNu_M-10, 2018, 1, 741, 4441117, 422
TTZToLLNuNu_M-10, 2018, 1, 741, 4443135, 340
ZJetsToNuNu_HT-400To600, 2018, 1, 7819, 67294704, 339
ZJetsToNuNu_HT-600To800, 2018, 1, 6076, 35277622, 459
TTZToLLNuNu_M-10, 2018, 1, 2138, 12823850, 331
TTZToLLNuNu_M-10, 2018, 1, 999, 5988352, 703
TTZToLLNuNu_M-10, 2018, 1, 999, 5988572, 353
TTZToLLNuNu_M-10, 2018, 1, 999, 5991709, 390
TTJets_DiLept_genMET-80, 2018, 1, 355892, 358382360, 312
TTZToLLNuNu_M-10, 2018, 1, 1834, 10999072, 381
TTZToLLNuNu_M-10, 2018, 1, 1834, 11000393, 331
TTZToLLNuNu_M-10, 2018, 1, 1834, 11000630, 335
TTZToLLNuNu_M-10, 2018, 1, 1834, 11000758, 304
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 49998, 70196234, 350
ZJetsToNuNu_HT-400To600, 2018, 1, 7308, 62893044, 382
TTZToLLNuNu_M-10, 2018, 1, 2269, 13608736, 474
TTZToLLNuNu_M-10, 2018, 1, 2269, 13609379, 420
ZJetsToNuNu_HT-800To1200, 2018, 1, 1797, 8146103, 783
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 555470, 763770646, 317
TTZToLLNuNu_M-10, 2018, 1, 957, 5736075, 352
TTZToLLNuNu_M-10, 2018, 1, 957, 5737106, 305
TTZToLLNuNu_M-10, 2018, 1, 957, 5738899, 411
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 514067, 706840845, 456
TTZToLLNuNu_M-10, 2018, 1, 1773, 10634391, 303
TTZToLLNuNu_M-10, 2018, 1, 1773, 10636233, 561
TTZToLLNuNu_M-10, 2018, 1, 1922, 11527099, 319
TTZToLLNuNu_M-10, 2018, 1, 1922, 11529122, 654
TTZToLLNuNu_M-10, 2018, 1, 1924, 11539055, 313
TTZToLLNuNu_M-10, 2018, 1, 1924, 11539912, 376
TTZToLLNuNu_M-10, 2018, 1, 1924, 11541594, 315
TTZToLLNuNu_M-10, 2018, 1, 1924, 11543384, 392
TTZToLLNuNu_M-10, 2018, 1, 2023, 12132748, 319
ZJetsToNuNu_HT-400To600, 2018, 1, 3033, 26101266, 338
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 85672, 117798107, 414
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 63326, 87073193, 331
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 667519, 917837927, 304
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 400393, 562151757, 387
ZJetsToNuNu_HT-400To600, 2018, 1, 3071, 26429917, 315
