# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTZToLLNuNu_M-10, 2016, 1, 22421, 3878793, 350
ZJetsToNuNu_HT-600To800, 2016, 1, 47414, 79023455, 335
WJetsToLNu_HT-600To800, 2016, 1, 25518, 53484579, 439
TTZToLLNuNu_M-10, 2016, 1, 12137, 2099628, 629
TTZToLLNuNu_M-10, 2016, 1, 3878, 670927, 309
ZJetsToNuNu_HT-600To800, 2016, 1, 44839, 74731120, 396
TTZToLLNuNu_M-10, 2016, 1, 6235, 1078661, 562
TTZToLLNuNu_M-10, 2016, 1, 6384, 1104323, 350
TTZToLLNuNu_M-10, 2016, 1, 7111, 1230209, 410
TTZToLLNuNu_M-10, 2016, 1, 10022, 1733697, 503
TTZToLLNuNu_M-10, 2016, 1, 29140, 5041085, 331
TTZToLLNuNu_M-10, 2016, 1, 32472, 5617653, 388
TTZToLLNuNu_M-10, 2016, 1, 557, 96389, 354
TTZToLLNuNu_M-10, 2016, 1, 3104, 537044, 368
TTZToLLNuNu_M-10, 2016, 1, 3146, 544268, 403
TTZToLLNuNu_M-10, 2016, 1, 4811, 832308, 337
TTZToLLNuNu_M-10, 2016, 1, 4992, 863556, 327
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 146965, 423257984, 334
TTZToLLNuNu_M-10, 2016, 1, 8870, 1534413, 344
TTZToLLNuNu_M-10, 2016, 1, 9072, 1569434, 300
TTZToLLNuNu_M-10, 2016, 1, 9093, 1573071, 475
TTZToLLNuNu_M-10, 2016, 1, 21361, 3695283, 312
TTZToLLNuNu_M-10, 2016, 1, 25955, 4490164, 378
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 507711, 1299739938, 303
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 449906, 1151757773, 308
ZH_HToBB_ZToNuNu_M125, 2016, 1, 6786, 1235159, 351
ZH_HToBB_ZToNuNu_M125, 2016, 1, 8822, 1605629, 604
TTZToLLNuNu_M-10, 2016, 1, 34458, 5961232, 417
TTZToLLNuNu_M-10, 2016, 1, 18036, 3120130, 528
TTZToLLNuNu_M-10, 2016, 1, 33271, 5755848, 380
ZH_HToBB_ZToNuNu_M125, 2016, 1, 5181, 942834, 453
TTZToLLNuNu_M-10, 2016, 1, 20806, 3599362, 365
TTZToLLNuNu_M-10, 2016, 1, 19396, 3355397, 360
TTZToLLNuNu_M-10, 2016, 1, 20777, 3594431, 310
WZTo1L1Nu2Q, 2016, 1, 71335, 25395134, 344
WZTo1L1Nu2Q, 2016, 1, 71357, 25402822, 324
ZH_HToBB_ZToNuNu_M125, 2016, 1, 14739, 2682530, 609
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 282001, 721922274, 304
TTZToLLNuNu_M-10, 2016, 1, 32851, 5683056, 405
TTZToLLNuNu_M-10, 2016, 1, 33999, 5881797, 331
ZH_HToBB_ZToNuNu_M125, 2016, 1, 14648, 2665914, 457
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 409388, 1179034912, 323
TTZToLLNuNu_M-10, 2016, 1, 25665, 5023832, 455
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 468559, 1349449170, 307
TTZToLLNuNu_M-10, 2016, 1, 20291, 3971830, 520
TTZToLLNuNu_M-10, 2016, 1, 8358, 1636007, 344
ZH_HToBB_ZToNuNu_M125, 2016, 1, 13714, 2495849, 536
ZH_HToBB_ZToNuNu_M125, 2016, 1, 6462, 1176104, 321
ZH_HToBB_ZToNuNu_M125, 2016, 1, 7405, 1347666, 512
TTZToLLNuNu_M-10, 2016, 1, 26247, 5137834, 410
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 320053, 921752218, 351
ZH_HToBB_ZToNuNu_M125, 2016, 1, 4464, 812480, 399
ZH_HToBB_ZToNuNu_M125, 2016, 1, 14224, 2588696, 308
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 458219, 1319668186, 342
TTZToLLNuNu_M-10, 2016, 1, 3777, 739158, 307
ZH_HToBB_ZToNuNu_M125, 2016, 1, 9052, 1647471, 328
ZH_HToBB_ZToNuNu_M125, 2016, 1, 8369, 1523314, 354
TTZToLLNuNu_M-10, 2016, 1, 3695, 723226, 349
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 6149, 17707572, 309
TTZToLLNuNu_M-10, 2016, 1, 26493, 5185916, 313
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 90229, 259856794, 333
TTZToLLNuNu_M-10, 2016, 1, 27908, 5462916, 421
ZH_HToBB_ZToNuNu_M125, 2016, 1, 10433, 1898736, 380
ZH_HToBB_ZToNuNu_M125, 2016, 1, 14382, 2617383, 327
TTZToLLNuNu_M-10, 2016, 1, 26244, 5137136, 388
TTZToLLNuNu_M-10, 2016, 1, 13142, 2572439, 315
TTZToLLNuNu_M-10, 2016, 1, 20264, 3966660, 328
TTZToLLNuNu_M-10, 2016, 1, 7895, 1545407, 484
ZH_HToBB_ZToNuNu_M125, 2016, 1, 6011, 1094008, 313
TTZToLLNuNu_M-10, 2016, 1, 7890, 1544342, 666
ZH_HToBB_ZToNuNu_M125, 2016, 1, 11912, 2167987, 495
TTZToLLNuNu_M-10, 2016, 1, 1442, 282153, 308
ZH_HToBB_ZToNuNu_M125, 2016, 1, 13103, 2384601, 512
TTZToLLNuNu_M-10, 2016, 1, 22513, 4406901, 309
ZH_HToBB_ZToNuNu_M125, 2016, 1, 6568, 1195483, 437
TTZToLLNuNu_M-10, 2016, 1, 17007, 3329050, 388
TTZToLLNuNu_M-10, 2016, 1, 7228, 1414840, 329
TTZToLLNuNu_M-10, 2016, 1, 8275, 1619783, 528
TTZToLLNuNu_M-10, 2016, 1, 6595, 1290861, 338
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 215737, 621319725, 338
TTZToLLNuNu_M-10, 2016, 1, 27379, 5359265, 557
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 163948, 419706419, 331
TTZToLLNuNu_M-10, 2016, 1, 24194, 4735971, 464
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 62928, 181232267, 317
TTZToLLNuNu_M-10, 2016, 1, 17852, 3494349, 518
TTZToLLNuNu_M-10, 2016, 1, 12204, 2388837, 329
TTZToLLNuNu_M-10, 2016, 1, 14495, 2837365, 543
TTZToLLNuNu_M-10, 2016, 1, 4429, 866789, 341
TTZToLLNuNu_M-10, 2016, 1, 7062, 1221652, 383
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 336284, 968497466, 333
TTZToLLNuNu_M-10, 2016, 1, 1170, 202324, 318
TTZToLLNuNu_M-10, 2016, 1, 30644, 5301383, 316
TTZToLLNuNu_M-10, 2016, 1, 1465, 253323, 300
TTZToLLNuNu_M-10, 2016, 1, 3450, 596784, 332
TTZToLLNuNu_M-10, 2016, 1, 5492, 950120, 544
TTZToLLNuNu_M-10, 2016, 1, 34278, 5930045, 402
TTZToLLNuNu_M-10, 2016, 1, 5148, 890580, 316
TTZToLLNuNu_M-10, 2016, 1, 13135, 2272222, 445
TTZToLLNuNu_M-10, 2016, 1, 31065, 5374162, 336
TTZToLLNuNu_M-10, 2016, 1, 8753, 1514282, 375
TTZToLLNuNu_M-10, 2016, 1, 12768, 2208846, 690
TTZToLLNuNu_M-10, 2016, 1, 18801, 3252480, 381
TTZToLLNuNu_M-10, 2016, 1, 15472, 2676535, 376
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 303153, 873080515, 398
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 478648, 1378504923, 357
TTZToLLNuNu_M-10, 2016, 1, 20337, 3518208, 395
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 417627, 1202765202, 345
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 303370, 873705577, 305
TTZToLLNuNu_M-10, 2016, 1, 531, 100318, 329
TTZToLLNuNu_M-10, 2016, 1, 418, 78955, 697
TTZToLLNuNu_M-10, 2016, 1, 2119, 400346, 406
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 307169, 884645251, 358
TTZToLLNuNu_M-10, 2016, 1, 8067, 1524635, 463
TTZToLLNuNu_M-10, 2016, 1, 1337, 252693, 329
TTZToLLNuNu_M-10, 2016, 1, 8479, 1602485, 339
TTZToLLNuNu_M-10, 2016, 1, 7405, 1399401, 367
WZTo1L1Nu2Q, 2016, 1, 241412, 85942529, 303
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 212680, 544458968, 354
TTZToLLNuNu_M-10, 2016, 1, 1900, 359054, 321
TTZToLLNuNu_M-10, 2016, 1, 1525, 288120, 313
WZTo1L1Nu2Q, 2016, 1, 154309, 54933849, 326
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 287076, 826776723, 323
TTZToLLNuNu_M-10, 2016, 1, 2216, 418687, 437
TTZToLLNuNu_M-10, 2016, 1, 30268, 5236219, 333
TTZToLLNuNu_M-10, 2016, 1, 9913, 1714816, 410
TTZToLLNuNu_M-10, 2016, 1, 34538, 5975007, 413
TTZToLLNuNu_M-10, 2016, 1, 24987, 4322649, 312
TTZToLLNuNu_M-10, 2016, 1, 19270, 3333600, 336
TTZToLLNuNu_M-10, 2016, 1, 18575, 3213488, 330
TTZToLLNuNu_M-10, 2016, 1, 23647, 4090767, 529
TTZToLLNuNu_M-10, 2016, 1, 18733, 3240641, 312
TTZToLLNuNu_M-10, 2016, 1, 23977, 4147968, 387
TTZToLLNuNu_M-10, 2016, 1, 11361, 1965354, 410
TTZToLLNuNu_M-10, 2016, 1, 16974, 2936442, 374
TTZToLLNuNu_M-10, 2016, 1, 17144, 2965935, 351
TTZToLLNuNu_M-10, 2016, 1, 15596, 2698091, 409
TTZToLLNuNu_M-10, 2016, 1, 14947, 2585730, 334
TTZToLLNuNu_M-10, 2016, 1, 24039, 4158745, 312
TTZToLLNuNu_M-10, 2016, 1, 8857, 1532169, 314
TTZToLLNuNu_M-10, 2016, 1, 12449, 2153563, 331
TTZToLLNuNu_M-10, 2016, 1, 27447, 4748303, 306
TTZToLLNuNu_M-10, 2016, 1, 17136, 2964429, 355
TTZToLLNuNu_M-10, 2016, 1, 9116, 1577089, 322
TTZToLLNuNu_M-10, 2016, 1, 15080, 2608742, 449
TTZToLLNuNu_M-10, 2016, 1, 6469, 1119027, 605
TTZToLLNuNu_M-10, 2016, 1, 24865, 4301592, 414
TTZToLLNuNu_M-10, 2016, 1, 29525, 5107687, 354
TTZToLLNuNu_M-10, 2016, 1, 2426, 458405, 329
TTZToLLNuNu_M-10, 2016, 1, 2045, 386378, 434
TTZToLLNuNu_M-10, 2016, 1, 19224, 3762974, 377
TTZToLLNuNu_M-10, 2016, 1, 6576, 1287145, 334
TTZToLLNuNu_M-10, 2016, 1, 6652, 1150638, 306
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 56426, 162506850, 343
TTZToLLNuNu_M-10, 2016, 1, 14713, 2545242, 358
TTZToLLNuNu_M-10, 2016, 1, 25616, 4431450, 332
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 67216, 193581893, 312
TTZToLLNuNu_M-10, 2016, 1, 17, 2882, 346
TTZToLLNuNu_M-10, 2016, 1, 2246, 388561, 380
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 34575, 88509882, 345
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 409714, 1179974986, 405
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 132764, 339873298, 433
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 314843, 906747610, 303
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 555530, 1422155110, 374
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 479876, 1228481937, 304
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 333813, 854559943, 300
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 170789, 491870763, 399
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 284976, 820730445, 387
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 132533, 381694464, 348
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 96286, 277303616, 301
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 509642, 1304682362, 343
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 109629, 280647690, 490
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 24886, 63705754, 406
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 202068, 581953894, 314
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 218469, 629188641, 394
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 51185, 131032019, 307
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 7778, 19911468, 378
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 4657, 11919876, 335
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 484758, 1240978801, 337
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 257281, 740968417, 336
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 236541, 605543795, 325
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 315078, 907422892, 362
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 492859, 1261717584, 476
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 139896, 358131504, 318
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 492240, 1260133946, 330
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 372698, 954105693, 302
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 398801, 1148545226, 312
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 116300, 334941720, 332
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 413405, 1058315446, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 468042, 1347959277, 335
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 184294, 530766617, 331
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 43057, 124002820, 300
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 73631, 188494736, 337
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 55456, 159712068, 315
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 155483, 398034499, 308
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 265856, 680590802, 304
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 324529, 934642520, 310
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 391087, 1126328326, 307
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 442942, 1275670908, 325
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 376191, 1083429809, 330
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 307347, 885157971, 354
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 200706, 578032355, 302
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 202150, 517503096, 309
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 295684, 851567575, 303
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 370830, 1067989928, 372
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 1301, 3745367, 315
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 33217, 95662131, 349
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 168153, 484279605, 368
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 295984, 757717278, 313
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 535206, 1370126227, 312
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 69090, 176867967, 496
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 57878, 166687012, 361
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 152539, 390498170, 324
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 339681, 978279467, 303
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 255058, 652947130, 332
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 453003, 1159686644, 411
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 429522, 1237023259, 316
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 417785, 1203218666, 304
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 34944, 100635908, 369
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 54366, 156571651, 340
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 67725, 195046578, 311
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 345153, 994039506, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 420765, 1211801962, 345
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 482045, 1234034643, 382
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 342526, 986473920, 302
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 446626, 1143362352, 346
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 305928, 881071975, 314
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 51540, 148433962, 317
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 120027, 345675887, 313
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 313814, 903781632, 389
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 321177, 924988900, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 411535, 1185218883, 384
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 476953, 1220997778, 334
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 94599, 272442911, 335
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 308269, 789168245, 304
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 27669, 70832619, 336
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 544112, 1392924519, 475
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 514192, 1316329072, 317
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 260034, 748897339, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 198634, 572064053, 421
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 371803, 1070791285, 339
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 356198, 1025849369, 336
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 356766, 1027483435, 304
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 391865, 1128569419, 368
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 44043, 112748847, 342
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 325181, 832462244, 331
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 179212, 516129296, 306
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 92457, 236688746, 367
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 117373, 300473294, 344
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 304568, 877154037, 310
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 79016, 227564413, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 126508, 364342668, 358
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 19815, 50724642, 308
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 352245, 901745239, 360
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 392643, 1005164671, 377
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 39036, 112421137, 317
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 121323, 310585041, 428
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 169467, 433834132, 303
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 70284, 179926070, 332
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 452682, 1303723870, 397
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 308396, 789491930, 384
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 334573, 856505981, 340
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 91077, 262299786, 318
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 207737, 531804226, 412
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 247940, 634726272, 316
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 344491, 881894449, 313
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 182786, 526421365, 330
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 315575, 908855651, 341
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 499275, 1278142203, 381
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 496954, 1272200630, 317
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 230001, 662401234, 331
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 17179, 49474694, 462
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 65570, 188840055, 315
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 390469, 999599284, 337
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 328237, 840286530, 386
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 352026, 901184178, 329
