# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTZToLLNuNu_M-10, 2018, 1, 1797, 10781357, 371
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 699037, 981446973, 316
TTZToLLNuNu_M-10, 2018, 1, 2252, 13506484, 330
TTJets_DiLept_genMET-80, 2018, 1, 307314, 309465196, 342
TTZToLLNuNu_M-10, 2018, 1, 154, 923870, 367
TTZToLLNuNu_M-10, 2018, 1, 365, 2185997, 351
TTZToLLNuNu_M-10, 2018, 1, 198, 1186533, 391
TTZToLLNuNu_M-10, 2018, 1, 301, 1805363, 315
TTZToLLNuNu_M-10, 2018, 1, 840, 5038910, 310
ST_tW_top_5f_NoFullyHadronicDecays, 2018, 1, 3586, 6536119, 313
TTZToLLNuNu_M-10, 2018, 1, 603, 3613360, 370
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 132047, 181563860, 336
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 632139, 887523064, 338
TTJets_DiLept_genMET-80, 2018, 1, 425657, 428636211, 316
TTZToLLNuNu_M-10, 2018, 1, 1975, 11845985, 421
ST_tW_antitop_5f_NoFullyHadronicDecays, 2018, 1, 5836, 10479738, 332
TTZToLLNuNu_M-10, 2018, 1, 1259, 7550165, 599
ST_tW_top_5f_NoFullyHadronicDecays, 2018, 1, 6555, 11948021, 333
TTZToLLNuNu_M-10, 2018, 1, 1529, 9172634, 437
TTZToLLNuNu_M-10, 2018, 1, 1087, 6518406, 327
TTZToLLNuNu_M-10, 2018, 1, 1311, 7865980, 324
TTZToLLNuNu_M-10, 2018, 1, 1487, 8916597, 330
TTZToLLNuNu_M-10, 2018, 1, 1117, 6698125, 385
TTZToLLNuNu_M-10, 2018, 1, 1117, 6698454, 313
TTZToLLNuNu_M-10, 2018, 1, 1117, 6699913, 369
ZJetsToNuNu_HT-600To800, 2018, 1, 6082, 35315774, 368
TTZToLLNuNu_M-10, 2018, 1, 1146, 6874587, 441
TTZToLLNuNu_M-10, 2018, 1, 1109, 6653254, 304
TTZToLLNuNu_M-10, 2018, 1, 1102, 6607558, 432
TTZToLLNuNu_M-10, 2018, 1, 485, 2908323, 458
TTZToLLNuNu_M-10, 2018, 1, 234, 1402232, 499
WJetsToLNu_HT-600To800, 2018, 1, 4148, 18148873, 324
TTZToLLNuNu_M-10, 2018, 1, 227, 1356735, 473
TTZToLLNuNu_M-10, 2018, 1, 227, 1360690, 371
TTZToLLNuNu_M-10, 2018, 1, 375, 2248917, 358
TTZToLLNuNu_M-10, 2018, 1, 1370, 8216279, 392
TTZToLLNuNu_M-10, 2018, 1, 979, 5870842, 401
TTZToLLNuNu_M-10, 2018, 1, 979, 5872209, 402
TTZToLLNuNu_M-10, 2018, 1, 1903, 11417247, 309
TTJets_DiLept_genMET-80, 2018, 1, 78322, 78869828, 370
TTZToLLNuNu_M-10, 2018, 1, 312, 1869536, 400
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 440094, 605129051, 335
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 574807, 790358915, 350
TTZToLLNuNu_M-10, 2018, 1, 1760, 10559941, 497
TTZToLLNuNu_M-10, 2018, 1, 1204, 7221690, 301
TTZToLLNuNu_M-10, 2018, 1, 1230, 7378136, 361
ZJetsToNuNu_HT-600To800, 2018, 1, 7623, 44266666, 556
TTZToLLNuNu_M-10, 2018, 1, 1515, 9084334, 392
TTZToLLNuNu_M-10, 2018, 1, 1445, 8664901, 328
TTZToLLNuNu_M-10, 2018, 1, 1516, 9094275, 320
TTZToLLNuNu_M-10, 2018, 1, 1282, 7689135, 334
TTZToLLNuNu_M-10, 2018, 1, 111, 662279, 406
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 298902, 419657939, 376
ZJetsToNuNu_HT-400To600, 2018, 1, 9220, 79353108, 352
TTZToLLNuNu_M-10, 2018, 1, 2254, 13523101, 374
TTZToLLNuNu_M-10, 2018, 1, 508, 3046268, 335
TTZToLLNuNu_M-10, 2018, 1, 554, 3320492, 488
TTZToLLNuNu_M-10, 2018, 1, 179, 1068956, 416
TTZToLLNuNu_M-10, 2018, 1, 179, 1069027, 306
TTZToLLNuNu_M-10, 2018, 1, 665, 3986516, 471
TTZToLLNuNu_M-10, 2018, 1, 1520, 9116018, 347
TTZToLLNuNu_M-10, 2018, 1, 1520, 9117173, 338
TTZToLLNuNu_M-10, 2018, 1, 542, 3250843, 395
TTZToLLNuNu_M-10, 2018, 1, 1542, 9251845, 500
TTZToLLNuNu_M-10, 2018, 1, 1705, 10228653, 392
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 775117, 1065784524, 361
TTZToLLNuNu_M-10, 2018, 1, 1573, 9432005, 498
TTZToLLNuNu_M-10, 2018, 1, 2247, 13480983, 418
ZJetsToNuNu_HT-600To800, 2018, 1, 8406, 48809415, 324
TTZToLLNuNu_M-10, 2018, 1, 1847, 11077722, 491
TTZToLLNuNu_M-10, 2018, 1, 1847, 11079188, 332
TTZToLLNuNu_M-10, 2018, 1, 2318, 13904443, 325
ZJetsToNuNu_HT-600To800, 2018, 1, 2206, 12809064, 439
TTZToLLNuNu_M-10, 2018, 1, 2103, 12612610, 378
TTZToLLNuNu_M-10, 2018, 1, 2103, 12613099, 308
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 796936, 1095786334, 329
TTZToLLNuNu_M-10, 2018, 1, 2116, 12692060, 576
TTZToLLNuNu_M-10, 2018, 1, 2240, 13437436, 350
TTZToLLNuNu_M-10, 2018, 1, 1710, 10254336, 308
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 214171, 300694969, 305
ZJetsToNuNu_HT-600To800, 2018, 1, 7241, 42044724, 480
ZJetsToNuNu_HT-600To800, 2018, 1, 6028, 35001704, 355
ZZ, 2018, 1, 169, 1177714, 368
TTZToLLNuNu_M-10, 2018, 1, 225, 1344347, 489
TTZToLLNuNu_M-10, 2018, 1, 2157, 12936145, 322
TTZToLLNuNu_M-10, 2018, 1, 377, 2260982, 474
TTZToLLNuNu_M-10, 2018, 1, 130, 777708, 346
ZH_HToBB_ZToNuNu_M125, 2018, 1, 14080, 774364, 381
TTZToLLNuNu_M-10, 2018, 1, 203, 1213545, 312
WZTo1L1Nu2Q, 2018, 1, 40396, 60633202, 344
TTZToLLNuNu_M-10, 2018, 1, 493, 2956563, 645
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 132335, 185798038, 340
TTZToLLNuNu_M-10, 2018, 1, 772, 4628840, 329
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 114157, 160275955, 436
TTZToLLNuNu_M-10, 2018, 1, 1824, 10938019, 354
TTZToLLNuNu_M-10, 2018, 1, 1667, 9997709, 316
TTZToLLNuNu_M-10, 2018, 1, 1667, 9999070, 429
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 116843, 160658994, 476
TTZToLLNuNu_M-10, 2018, 1, 409, 2451226, 311
TTZToLLNuNu_M-10, 2018, 1, 269, 1608848, 319
TTZToLLNuNu_M-10, 2018, 1, 1928, 11565824, 305
TTZToLLNuNu_M-10, 2018, 1, 1928, 11566203, 376
TTZToLLNuNu_M-10, 2018, 1, 1875, 11245281, 679
TTZToLLNuNu_M-10, 2018, 1, 861, 5162840, 347
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 678229, 932564206, 335
TTZToLLNuNu_M-10, 2018, 1, 730, 4376291, 396
TTZToLLNuNu_M-10, 2018, 1, 444, 2658263, 336
TTZToLLNuNu_M-10, 2018, 1, 657, 3939831, 331
TTZToLLNuNu_M-10, 2018, 1, 761, 4563792, 658
TTZToLLNuNu_M-10, 2018, 1, 1973, 11832385, 622
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 699686, 982358195, 314
ZH_HToBB_ZToNuNu_M125, 2018, 1, 67070, 3688819, 372
TTZToLLNuNu_M-10, 2018, 1, 512, 3071734, 552
TTZToLLNuNu_M-10, 2018, 1, 1737, 10419740, 303
TTZToLLNuNu_M-10, 2018, 1, 1419, 8513797, 326
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 318045, 446534348, 347
TTZToLLNuNu_M-10, 2018, 1, 449, 2690596, 357
TTZToLLNuNu_M-10, 2018, 1, 17, 99683, 459
ZH_HToBB_ZToNuNu_M125, 2018, 1, 63126, 3471885, 479
ZH_HToBB_ZToNuNu_M125, 2018, 1, 50186, 2760194, 317
TTZToLLNuNu_M-10, 2018, 1, 70, 419432, 614
TTZToLLNuNu_M-10, 2018, 1, 82, 488212, 316
TTZToLLNuNu_M-10, 2018, 1, 1264, 7579148, 614
TTZToLLNuNu_M-10, 2018, 1, 283, 1694254, 308
TTZToLLNuNu_M-10, 2018, 1, 283, 1696265, 331
TTZToLLNuNu_M-10, 2018, 1, 724, 4338281, 429
ZH_HToBB_ZToNuNu_M125, 2018, 1, 67102, 3690599, 764
WZTo1L1Nu2Q, 2018, 1, 32962, 49475881, 437
TTZToLLNuNu_M-10, 2018, 1, 1774, 10638431, 307
TTZToLLNuNu_M-10, 2018, 1, 478, 2862963, 305
TTZToLLNuNu_M-10, 2018, 1, 478, 2865116, 381
ZH_HToBB_ZToNuNu_M125, 2018, 1, 81255, 4469021, 413
ZH_HToBB_ZToNuNu_M125, 2018, 1, 229, 12549, 374
ZH_HToBB_ZToNuNu_M125, 2018, 1, 20520, 1128593, 320
TTZToLLNuNu_M-10, 2018, 1, 1004, 6022866, 403
TTZToLLNuNu_M-10, 2018, 1, 2094, 12561843, 379
ZH_HToBB_ZToNuNu_M125, 2018, 1, 15094, 830128, 449
ZJetsToNuNu_HT-600To800, 2018, 1, 6135, 35625454, 479
TTZToLLNuNu_M-10, 2018, 1, 1075, 6449260, 319
ZH_HToBB_ZToNuNu_M125, 2018, 1, 16062, 883381, 360
TTZToLLNuNu_M-10, 2018, 1, 2197, 13176325, 312
TTZToLLNuNu_M-10, 2018, 1, 2219, 13313426, 368
TTZToLLNuNu_M-10, 2018, 1, 2133, 12792382, 439
ZH_HToBB_ZToNuNu_M125, 2018, 1, 19696, 1083231, 543
TTZToLLNuNu_M-10, 2018, 1, 919, 5512470, 366
TTZToLLNuNu_M-10, 2018, 1, 1045, 6268295, 342
ZH_HToBB_ZToNuNu_M125, 2018, 1, 11504, 632668, 323
WZTo1L1Nu2Q, 2018, 1, 56649, 85029882, 417
TTZToLLNuNu_M-10, 2018, 1, 1079, 6469951, 469
TTZToLLNuNu_M-10, 2018, 1, 1874, 11238961, 408
TTZToLLNuNu_M-10, 2018, 1, 1724, 10338748, 323
TTZToLLNuNu_M-10, 2018, 1, 1299, 7792413, 436
TTZToLLNuNu_M-10, 2018, 1, 2152, 12910472, 338
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 795494, 1116872185, 333
TTZToLLNuNu_M-10, 2018, 1, 66, 390422, 337
TTZToLLNuNu_M-10, 2018, 1, 687, 4120367, 336
TTZToLLNuNu_M-10, 2018, 1, 967, 5796072, 317
TTZToLLNuNu_M-10, 2018, 1, 425, 2549974, 364
TTZToLLNuNu_M-10, 2018, 1, 992, 5949576, 312
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 722882, 1014926267, 355
TTZToLLNuNu_M-10, 2018, 1, 992, 5951785, 373
TTZToLLNuNu_M-10, 2018, 1, 2325, 13946294, 338
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 226314, 311181533, 307
TTZToLLNuNu_M-10, 2018, 1, 1284, 7703629, 535
TTZToLLNuNu_M-10, 2018, 1, 2168, 13005581, 338
TTZToLLNuNu_M-10, 2018, 1, 1205, 7229810, 426
TTZToLLNuNu_M-10, 2018, 1, 1759, 10550590, 376
TTZToLLNuNu_M-10, 2018, 1, 1759, 10552894, 445
ZH_HToBB_ZToNuNu_M125, 2018, 1, 4180, 229860, 440
ZH_HToBB_ZToNuNu_M125, 2018, 1, 4240, 233170, 341
ZH_HToBB_ZToNuNu_M125, 2018, 1, 14524, 798814, 438
TTZToLLNuNu_M-10, 2018, 1, 905, 5425784, 527
TTZToLLNuNu_M-10, 2018, 1, 905, 5428066, 481
TTZToLLNuNu_M-10, 2018, 1, 447, 2677359, 318
TTZToLLNuNu_M-10, 2018, 1, 447, 2678527, 513
TTZToLLNuNu_M-10, 2018, 1, 869, 5213239, 674
WZTo1L1Nu2Q, 2018, 1, 20301, 30471170, 506
ZH_HToBB_ZToNuNu_M125, 2018, 1, 33276, 1830177, 391
TTZToLLNuNu_M-10, 2018, 1, 2306, 13831419, 335
TTZToLLNuNu_M-10, 2018, 1, 2306, 13833424, 385
TTZToLLNuNu_M-10, 2018, 1, 2306, 13835811, 327
ZH_HToBB_ZToNuNu_M125, 2018, 1, 27110, 1491009, 303
ZH_HToBB_ZToNuNu_M125, 2018, 1, 29444, 1619407, 374
TTZToLLNuNu_M-10, 2018, 1, 1528, 9166300, 703
TTZToLLNuNu_M-10, 2018, 1, 1472, 8828877, 343
TTZToLLNuNu_M-10, 2018, 1, 1846, 11074489, 437
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 347016, 477146830, 324
TTZToLLNuNu_M-10, 2018, 1, 2253, 13516843, 389
TTZToLLNuNu_M-10, 2018, 1, 1040, 6234361, 304
TTZToLLNuNu_M-10, 2018, 1, 1443, 8656747, 337
TTZToLLNuNu_M-10, 2018, 1, 1564, 9382064, 658
TTZToLLNuNu_M-10, 2018, 1, 1637, 9818690, 313
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 413097, 568007662, 329
TTZToLLNuNu_M-10, 2018, 1, 916, 5491167, 361
TTZToLLNuNu_M-10, 2018, 1, 570, 3415227, 341
TTZToLLNuNu_M-10, 2018, 1, 570, 3418550, 396
TTZToLLNuNu_M-10, 2018, 1, 889, 5330782, 435
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 35907, 50412556, 340
TTZToLLNuNu_M-10, 2018, 1, 625, 3746363, 434
WJetsToLNu_HT-600To800, 2018, 1, 34749, 152057601, 418
TTZToLLNuNu_M-10, 2018, 1, 807, 4836703, 372
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 18933, 26581621, 318
TTZToLLNuNu_M-10, 2018, 1, 2054, 12323308, 370
TTZToLLNuNu_M-10, 2018, 1, 2121, 12722424, 547
TTZToLLNuNu_M-10, 2018, 1, 1873, 11235988, 336
TTZToLLNuNu_M-10, 2018, 1, 1296, 7775851, 325
TTZToLLNuNu_M-10, 2018, 1, 1596, 9572582, 338
TTZToLLNuNu_M-10, 2018, 1, 1519, 9109359, 346
TTZToLLNuNu_M-10, 2018, 1, 2098, 12582512, 317
TTZToLLNuNu_M-10, 2018, 1, 1788, 10724275, 400
TTZToLLNuNu_M-10, 2018, 1, 1788, 10725782, 308
TTZToLLNuNu_M-10, 2018, 1, 1971, 11820121, 313
TTZToLLNuNu_M-10, 2018, 1, 1981, 11880318, 710
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 444154, 623591084, 312
TTZToLLNuNu_M-10, 2018, 1, 264, 1580305, 480
TTZToLLNuNu_M-10, 2018, 1, 2001, 12005902, 360
TTZToLLNuNu_M-10, 2018, 1, 217, 1297067, 372
TTZToLLNuNu_M-10, 2018, 1, 685, 4104935, 373
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 121812, 167491028, 352
TTZToLLNuNu_M-10, 2018, 1, 950, 5699921, 345
TTZToLLNuNu_M-10, 2018, 1, 139, 830465, 320
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 218782, 307168950, 325
TTZToLLNuNu_M-10, 2018, 1, 892, 5349477, 349
TTZToLLNuNu_M-10, 2018, 1, 197, 1178497, 373
TTZToLLNuNu_M-10, 2018, 1, 186, 1115497, 432
TTZToLLNuNu_M-10, 2018, 1, 501, 3004691, 303
TTZToLLNuNu_M-10, 2018, 1, 2224, 13340253, 596
TTZToLLNuNu_M-10, 2018, 1, 311, 1864021, 413
TTZToLLNuNu_M-10, 2018, 1, 1884, 11300637, 321
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 115805, 162589045, 357
TTZToLLNuNu_M-10, 2018, 1, 125, 744121, 348
TTZToLLNuNu_M-10, 2018, 1, 1374, 8239024, 391
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 447905, 628857547, 310
TTZToLLNuNu_M-10, 2018, 1, 452, 2711266, 351
TTZToLLNuNu_M-10, 2018, 1, 786, 4712295, 327
TTZToLLNuNu_M-10, 2018, 1, 588, 3527170, 413
TTZToLLNuNu_M-10, 2018, 1, 762, 4570672, 489
TTZToLLNuNu_M-10, 2018, 1, 1258, 7546732, 323
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 405969, 558206020, 340
TTZToLLNuNu_M-10, 2018, 1, 966, 5794757, 420
TTZToLLNuNu_M-10, 2018, 1, 1508, 9046779, 301
TTZToLLNuNu_M-10, 2018, 1, 1769, 10610357, 302
TTZToLLNuNu_M-10, 2018, 1, 1305, 7826873, 308
TTZToLLNuNu_M-10, 2018, 1, 1780, 10675693, 430
TTZToLLNuNu_M-10, 2018, 1, 1199, 7189512, 341
TTZToLLNuNu_M-10, 2018, 1, 1660, 9955408, 340
TTZToLLNuNu_M-10, 2018, 1, 1660, 9956537, 342
TTZToLLNuNu_M-10, 2018, 1, 1297, 7777538, 516
TTZToLLNuNu_M-10, 2018, 1, 1297, 7778486, 397
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 428917, 589759694, 316
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 776398, 1090062572, 366
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 655223, 900930921, 311
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 720218, 1011185300, 308
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 779411, 1094292409, 321
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 139155, 191337139, 375
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 682113, 937904479, 450
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 549073, 754974762, 311
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 493312, 678302733, 384
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 798090, 1120517747, 345
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 822895, 1131480242, 351
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 113078, 155482220, 304
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 794485, 1092415998, 344
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 333001, 457875523, 377
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 173835, 244063420, 455
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 163474, 229516673, 338
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 767193, 1054889616, 301
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 20681, 29035351, 412
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 331986, 466107184, 366
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 266545, 366499020, 355
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 593713, 833571980, 317
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 467520, 656397662, 350
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 366503, 514569126, 311
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 546551, 751506371, 365
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 799068, 1098717638, 353
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 148838, 208967396, 320
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 158491, 222520656, 307
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 251348, 352892439, 331
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 419947, 577425762, 317
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 746908, 1048658689, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 792272, 1112348823, 301
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 796185, 1094753332, 347
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 819786, 1127205559, 337
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 268756, 377333112, 341
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 62628, 87928913, 302
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 474459, 666139658, 335
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 572446, 803713601, 319
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 654902, 900490172, 336
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 350926, 482522328, 447
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 90524, 127094322, 308
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 268406, 369057717, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 306660, 430549887, 369
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 149026, 209231471, 421
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 92579, 127295061, 313
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 463665, 650984457, 315
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 152256, 209351385, 530
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 365996, 503243133, 323
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 286203, 401827689, 333
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 781138, 1096717018, 354
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 781806, 1097655055, 312
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 432162, 594221424, 480
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 824754, 1157954291, 314
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 609068, 837467899, 308
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 689927, 968657167, 301
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 101294, 139278915, 309
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 613282, 843262695, 315
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 757671, 1041796504, 314
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 780316, 1095562671, 363
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 711884, 999484139, 310
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 209320, 293883887, 322
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 245397, 337419973, 341
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 601936, 827661698, 307
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 521214, 716668357, 379
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 725681, 997811241, 352
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 484998, 666871039, 304
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 55820, 76751193, 339
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 536080, 752656144, 367
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 685015, 941895138, 391
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 584719, 803988026, 367
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 59949, 82429053, 301
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 459702, 645420935, 511
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 172334, 241955813, 354
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 141557, 194639701, 309
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 412252, 566845925, 379
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 137384, 188901930, 326
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 716252, 984845360, 348
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 644947, 905504743, 313
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 323192, 444388242, 365
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 135248, 185965147, 465
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 470029, 659919361, 317
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 32960, 45318718, 320
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 496985, 697766849, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 787400, 1105508353, 386
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 6641, 9322886, 323
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 164936, 231569493, 417
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 790954, 1087560530, 530
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 540165, 742725605, 302
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 246365, 345896238, 301
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 814188, 1119507291, 311
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 360674, 506385246, 303
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 298168, 418626945, 316
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 67124, 92295325, 349
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 647256, 908746651, 343
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 466301, 654685820, 384
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 574200, 806175601, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 405291, 569028085, 340
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 663374, 931377048, 342
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 652769, 897557176, 303
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 800231, 1100316265, 359
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 311788, 428707235, 318
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 671226, 942400229, 447
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 191834, 263771221, 323
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 206690, 284198639, 314
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 661599, 928884558, 306
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 786657, 1104465156, 315
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 357162, 491097558, 403
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 356845, 490660924, 310
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 706836, 971899183, 385
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 603336, 829586397, 373
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 532668, 732417753, 344
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 797955, 1097187890, 305
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 433544, 608694959, 367
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 222340, 312164568, 305
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 778171, 1092551514, 328
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 304341, 418468844, 369
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 678811, 933364289, 436
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 164608, 226335155, 349
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 51256, 70475890, 307
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 489158, 686777744, 310
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 577749, 794403625, 461
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 256637, 352874951, 312
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 334933, 460532413, 366
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 604018, 848040176, 313
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 745014, 1024393074, 343
TTJets_SingleLeptFromTbar_genMET-80, 2018, 1, 30722, 42242529, 316
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 507684, 712787902, 321
TTJets_SingleLeptFromT_genMET-80, 2018, 1, 146567, 205779998, 344
