# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTZToLLNuNu_M-10, 2017, 1, 1420, 1061903, 322
ZJetsToNuNu_HT-400To600, 2017, 1, 5087, 43843620, 468
TTZToLLNuNu_M-10, 2017, 1, 1421, 1063430, 314
ZJetsToNuNu_HT-400To600, 2017, 1, 5129, 44211949, 345
TTZToLLNuNu_M-10, 2017, 1, 1793, 1341278, 432
WJetsToLNu_HT-400To600, 2017, 1, 21710, 14349730, 477
TTZToLLNuNu_M-10, 2017, 1, 1481, 1108178, 355
TTZToLLNuNu_M-10, 2017, 1, 1535, 1148302, 489
TTZToLLNuNu_M-10, 2017, 1, 1535, 1148806, 460
TTZToLLNuNu_M-10, 2017, 1, 1522, 1138615, 346
TTZToLLNuNu_M-10, 2017, 1, 1523, 1139746, 323
TTZToLLNuNu_M-10, 2017, 1, 1523, 1139927, 374
TTZToLLNuNu_M-10, 2017, 1, 1524, 1140277, 313
ZJetsToNuNu_HT-800To1200, 2017, 1, 435, 3061313, 568
TTZToLLNuNu_M-10, 2017, 1, 1525, 1141268, 327
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 166195, 1093227220, 302
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 168994, 1111640411, 313
TTZToLLNuNu_M-10, 2017, 1, 1601, 1198045, 421
TTZToLLNuNu_M-10, 2017, 1, 1687, 1262507, 382
WJetsToLNu_HT-400To600, 2017, 1, 92988, 61464911, 312
TTZToLLNuNu_M-10, 2017, 1, 1615, 1207896, 309
TTZToLLNuNu_M-10, 2017, 1, 1615, 1208352, 534
TTZToLLNuNu_M-10, 2017, 1, 1720, 1286758, 404
TTZToLLNuNu_M-10, 2017, 1, 1791, 1340032, 301
TTJets_SingleLeptFromT, 2017, 1, 57757, 166857737, 300
ZJetsToNuNu_HT-600To800, 2017, 1, 1690, 15219809, 507
TTZToLLNuNu_M-10, 2017, 1, 1700, 1271722, 397
TTZToLLNuNu_M-10, 2017, 1, 1700, 1272075, 365
TTZToLLNuNu_M-10, 2017, 1, 1822, 1363128, 396
TTZToLLNuNu_M-10, 2017, 1, 1822, 1363541, 443
TTZToLLNuNu_M-10, 2017, 1, 1801, 1347054, 417
TTZToLLNuNu_M-10, 2017, 1, 1801, 1347926, 312
TTZToLLNuNu_M-10, 2017, 1, 1805, 1350408, 344
ZJetsToNuNu_HT-400To600, 2017, 1, 5446, 46936821, 406
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 167481, 1101686039, 306
TTZToLLNuNu_M-10, 2017, 1, 1675, 1253473, 353
TTZToLLNuNu_M-10, 2017, 1, 1676, 1254280, 324
TTZToLLNuNu_M-10, 2017, 1, 1678, 1255829, 370
TTZToLLNuNu_M-10, 2017, 1, 1680, 1257172, 452
TTZToLLNuNu_M-10, 2017, 1, 1682, 1258353, 471
TTZToLLNuNu_M-10, 2017, 1, 6914, 5174206, 312
WJetsToLNu_HT-400To600, 2017, 1, 106700, 70528128, 543
TTZToLLNuNu_M-10, 2017, 1, 2252, 1684935, 318
TTZToLLNuNu_M-10, 2017, 1, 2252, 1684954, 434
TTZToLLNuNu_M-10, 2017, 1, 2239, 1675040, 324
TTZToLLNuNu_M-10, 2017, 1, 2059, 1540133, 413
TTZToLLNuNu_M-10, 2017, 1, 2059, 1540743, 480
ZJetsToNuNu_HT-400To600, 2017, 1, 6878, 59282511, 329
TTZToLLNuNu_M-10, 2017, 1, 8485, 6349373, 448
TTZToLLNuNu_M-10, 2017, 1, 2551, 1908394, 305
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 166042, 1092219308, 318
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 124834, 826896327, 337
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 166175, 1093097968, 302
TTZToLLNuNu_M-10, 2017, 1, 3000, 2244912, 611
TTZToLLNuNu_M-10, 2017, 1, 3046, 2278803, 671
TTZToLLNuNu_M-10, 2017, 1, 3046, 2279049, 368
WJetsToLNu_HT-400To600, 2017, 1, 143859, 95090643, 338
ZJetsToNuNu_HT-400To600, 2017, 1, 7628, 65750696, 492
TTZToLLNuNu_M-10, 2017, 1, 3791, 2836518, 367
TTJets_DiLept_genMET-150, 2017, 1, 71104, 428325513, 309
TTZToLLNuNu_M-10, 2017, 1, 3949, 2955031, 359
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 168040, 1105360545, 346
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 130685, 865651390, 327
TTZToLLNuNu_M-10, 2017, 1, 8206, 6141059, 403
TTZToLLNuNu_M-10, 2017, 1, 8255, 6177198, 506
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 61229, 405578023, 317
TTZToLLNuNu_M-10, 2017, 1, 8213, 6145975, 373
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 66127, 438020700, 352
ZJetsToNuNu_HT-600To800, 2017, 1, 2611, 23520782, 348
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 72181, 478124631, 304
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 72404, 479603621, 314
TTZToLLNuNu_M-10, 2017, 1, 4830, 3614385, 497
TTZToLLNuNu_M-10, 2017, 1, 4849, 3628069, 447
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 72620, 481032017, 352
TTZToLLNuNu_M-10, 2017, 1, 4852, 3630358, 330
TTZToLLNuNu_M-10, 2017, 1, 4852, 3630575, 650
TTZToLLNuNu_M-10, 2017, 1, 4852, 3631002, 416
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 166217, 1093374013, 359
TTZToLLNuNu_M-10, 2017, 1, 4854, 3632220, 346
TTZToLLNuNu_M-10, 2017, 1, 4855, 3632888, 361
TTZToLLNuNu_M-10, 2017, 1, 4855, 3633312, 454
TTZToLLNuNu_M-10, 2017, 1, 4859, 3635961, 302
ZJetsToNuNu_HT-600To800, 2017, 1, 1289, 11604467, 322
TTZToLLNuNu_M-10, 2017, 1, 6931, 5186059, 311
TTZToLLNuNu_M-10, 2017, 1, 6931, 5186100, 334
TTZToLLNuNu_M-10, 2017, 1, 6931, 5186406, 482
WJetsToLNu_HT-400To600, 2017, 1, 153192, 101259499, 420
TTZToLLNuNu_M-10, 2017, 1, 6931, 5186877, 340
TTZToLLNuNu_M-10, 2017, 1, 7211, 5396360, 441
ZJetsToNuNu_HT-400To600, 2017, 1, 460, 3961265, 374
ZJetsToNuNu_HT-400To600, 2017, 1, 460, 3963011, 307
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 17523, 115263638, 381
TTZToLLNuNu_M-10, 2017, 1, 4879, 3651329, 374
TTZToLLNuNu_M-10, 2017, 1, 4880, 3652237, 339
TTZToLLNuNu_M-10, 2017, 1, 4897, 3664251, 329
ZJetsToNuNu_HT-400To600, 2017, 1, 3648, 31442627, 319
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 100033, 658013585, 398
TTZToLLNuNu_M-10, 2017, 1, 4946, 3701502, 303
ZJetsToNuNu_HT-600To800, 2017, 1, 4641, 41802483, 511
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 73020, 483684264, 335
TTZToLLNuNu_M-10, 2017, 1, 4945, 3700216, 573
TTZToLLNuNu_M-10, 2017, 1, 2747, 2055443, 512
TTZToLLNuNu_M-10, 2017, 1, 2926, 2189506, 338
TTJets_DiLept_genMET-150, 2017, 1, 42274, 254656905, 305
TTJets_DiLept_genMET-150, 2017, 1, 37227, 224252006, 304
TTZToLLNuNu_M-10, 2017, 1, 3386, 2533756, 306
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 69724, 461845809, 317
TTZToLLNuNu_M-10, 2017, 1, 2998, 2243600, 354
TTZToLLNuNu_M-10, 2017, 1, 2999, 2244461, 581
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 114955, 756170990, 333
ZJetsToNuNu_HT-400To600, 2017, 1, 1044, 8994707, 369
TTZToLLNuNu_M-10, 2017, 1, 2944, 2203182, 461
TTZToLLNuNu_M-10, 2017, 1, 2945, 2203629, 373
ZJetsToNuNu_HT-400To600, 2017, 1, 6091, 52497186, 322
TTZToLLNuNu_M-10, 2017, 1, 2989, 2236440, 343
TTZToLLNuNu_M-10, 2017, 1, 3202, 2395854, 427
TTZToLLNuNu_M-10, 2017, 1, 3202, 2395831, 370
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 80908, 535928458, 312
TTZToLLNuNu_M-10, 2017, 1, 3716, 2780583, 487
TTJets_DiLept_genMET-150, 2017, 1, 74048, 446059967, 301
TTZToLLNuNu_M-10, 2017, 1, 3717, 2781411, 307
TTZToLLNuNu_M-10, 2017, 1, 3742, 2799865, 463
TTZToLLNuNu_M-10, 2017, 1, 3743, 2800647, 402
TTZToLLNuNu_M-10, 2017, 1, 3743, 2800792, 525
TTZToLLNuNu_M-10, 2017, 1, 3743, 2800837, 333
TTZToLLNuNu_M-10, 2017, 1, 3719, 2783098, 355
TTJets_DiLept_genMET-150, 2017, 1, 74697, 449971272, 303
ZJetsToNuNu_HT-600To800, 2017, 1, 3152, 28395542, 553
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 100569, 661541808, 434
TTZToLLNuNu_M-10, 2017, 1, 3790, 2836246, 388
TTZToLLNuNu_M-10, 2017, 1, 3934, 2943845, 562
TTZToLLNuNu_M-10, 2017, 1, 4419, 3306835, 304
TTZToLLNuNu_M-10, 2017, 1, 3937, 2945807, 416
WJetsToLNu_HT-400To600, 2017, 1, 2726, 1801789, 316
TTZToLLNuNu_M-10, 2017, 1, 4241, 3173926, 311
TTZToLLNuNu_M-10, 2017, 1, 4148, 3103785, 315
TTZToLLNuNu_M-10, 2017, 1, 4148, 3103946, 457
TTZToLLNuNu_M-10, 2017, 1, 4148, 3104543, 413
TTZToLLNuNu_M-10, 2017, 1, 4138, 3095952, 328
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 80453, 532920518, 306
TTZToLLNuNu_M-10, 2017, 1, 4139, 3097560, 360
TTJets_DiLept_genMET-150, 2017, 1, 22723, 136878410, 310
TTZToLLNuNu_M-10, 2017, 1, 4081, 3053230, 337
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 18622, 122492830, 303
TTZToLLNuNu_M-10, 2017, 1, 4094, 3063238, 357
TTZToLLNuNu_M-10, 2017, 1, 5035, 3767501, 360
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 122395, 805108518, 309
TTZToLLNuNu_M-10, 2017, 1, 5026, 3761261, 362
TTZToLLNuNu_M-10, 2017, 1, 5110, 3823686, 336
TTZToLLNuNu_M-10, 2017, 1, 9973, 7462668, 315
TTZToLLNuNu_M-10, 2017, 1, 9975, 7464503, 358
WJetsToLNu_HT-400To600, 2017, 1, 77187, 51020096, 366
TTZToLLNuNu_M-10, 2017, 1, 3989, 2985394, 321
TTZToLLNuNu_M-10, 2017, 1, 4127, 3088091, 332
ZJetsToNuNu_HT-600To800, 2017, 1, 5750, 51794442, 542
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 70669, 468107023, 332
TTZToLLNuNu_M-10, 2017, 1, 4012, 3001846, 427
TTZToLLNuNu_M-10, 2017, 1, 4378, 3276160, 515
TTZToLLNuNu_M-10, 2017, 1, 4517, 3379856, 336
ZJetsToNuNu_HT-400To600, 2017, 1, 2565, 22106763, 424
TTZToLLNuNu_M-10, 2017, 1, 9535, 7134907, 343
TTZToLLNuNu_M-10, 2017, 1, 9805, 7337155, 331
WJetsToLNu_HT-400To600, 2017, 1, 181749, 120135909, 339
TTZToLLNuNu_M-10, 2017, 1, 10166, 7607183, 408
ZJetsToNuNu_HT-400To600, 2017, 1, 2687, 23158566, 411
TTZToLLNuNu_M-10, 2017, 1, 4431, 3315843, 357
TTZToLLNuNu_M-10, 2017, 1, 4613, 3452207, 302
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 67980, 450297020, 330
ZJetsToNuNu_HT-600To800, 2017, 1, 1475, 13284050, 343
TTZToLLNuNu_M-10, 2017, 1, 7515, 5623665, 389
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 61447, 407021830, 322
TTZToLLNuNu_M-10, 2017, 1, 7585, 5675842, 462
ZJetsToNuNu_HT-800To1200, 2017, 1, 230, 1616983, 773
ZJetsToNuNu_HT-600To800, 2017, 1, 5902, 53165790, 393
ZJetsToNuNu_HT-800To1200, 2017, 1, 623, 4378960, 338
TTZToLLNuNu_M-10, 2017, 1, 8104, 6063787, 305
ZJetsToNuNu_HT-400To600, 2017, 1, 2165, 18660736, 374
TTZToLLNuNu_M-10, 2017, 1, 8105, 6065579, 311
ZJetsToNuNu_HT-400To600, 2017, 1, 5351, 46117611, 371
TTZToLLNuNu_M-10, 2017, 1, 8135, 6087290, 353
TTZToLLNuNu_M-10, 2017, 1, 10064, 7531102, 412
TTZToLLNuNu_M-10, 2017, 1, 10645, 7966187, 471
TTZToLLNuNu_M-10, 2017, 1, 10088, 7549193, 361
TTZToLLNuNu_M-10, 2017, 1, 7910, 5919293, 366
ZJetsToNuNu_HT-400To600, 2017, 1, 4704, 40546107, 415
TTZToLLNuNu_M-10, 2017, 1, 7910, 5919362, 503
TTZToLLNuNu_M-10, 2017, 1, 7911, 5919988, 413
TTZToLLNuNu_M-10, 2017, 1, 7916, 5923790, 507
TTZToLLNuNu_M-10, 2017, 1, 8215, 6147153, 383
TTZToLLNuNu_M-10, 2017, 1, 8227, 6156455, 461
ZJetsToNuNu_HT-600To800, 2017, 1, 3467, 31231362, 382
TTZToLLNuNu_M-10, 2017, 1, 9949, 7444708, 340
TTZToLLNuNu_M-10, 2017, 1, 9950, 7445579, 507
TTZToLLNuNu_M-10, 2017, 1, 9950, 7446228, 410
TTZToLLNuNu_M-10, 2017, 1, 9943, 7440668, 333
TTZToLLNuNu_M-10, 2017, 1, 9943, 7440675, 389
TTZToLLNuNu_M-10, 2017, 1, 9967, 7458017, 309
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 75543, 500394751, 517
TTZToLLNuNu_M-10, 2017, 1, 9967, 7458515, 316
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 120054, 789713093, 351
ZJetsToNuNu_HT-400To600, 2017, 1, 8726, 75210317, 388
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 120946, 795579180, 336
TTZToLLNuNu_M-10, 2017, 1, 10253, 7672186, 371
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 115514, 759846160, 422
TTZToLLNuNu_M-10, 2017, 1, 10267, 7683352, 361
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 122057, 802889592, 396
ZJetsToNuNu_HT-400To600, 2017, 1, 3021, 26036004, 536
ZJetsToNuNu_HT-600To800, 2017, 1, 1533, 13803180, 398
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 112850, 742324651, 314
TTZToLLNuNu_M-10, 2017, 1, 7948, 5947990, 530
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 21826, 143568782, 400
ZJetsToNuNu_HT-400To600, 2017, 1, 3636, 31338634, 361
TTZToLLNuNu_M-10, 2017, 1, 7943, 5943692, 513
TTZToLLNuNu_M-10, 2017, 1, 7924, 5929709, 319
TTZToLLNuNu_M-10, 2017, 1, 7924, 5929798, 306
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 20700, 136162285, 343
TTZToLLNuNu_M-10, 2017, 1, 7926, 5931158, 434
TTZToLLNuNu_M-10, 2017, 1, 9977, 7466233, 356
TTZToLLNuNu_M-10, 2017, 1, 9979, 7467018, 382
TTZToLLNuNu_M-10, 2017, 1, 9979, 7467425, 447
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 19112, 125712584, 345
TTZToLLNuNu_M-10, 2017, 1, 10069, 7534263, 329
TTZToLLNuNu_M-10, 2017, 1, 10069, 7535194, 399
TTZToLLNuNu_M-10, 2017, 1, 10069, 7535202, 379
WJetsToLNu_HT-600To800, 2017, 1, 106181, 106180989, 320
ZJetsToNuNu_HT-600To800, 2017, 1, 1652, 14881741, 485
TTZToLLNuNu_M-10, 2017, 1, 10049, 7520447, 358
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 107259, 705546902, 326
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 104146, 685069107, 313
TTZToLLNuNu_M-10, 2017, 1, 10107, 7563244, 320
TTZToLLNuNu_M-10, 2017, 1, 10107, 7563303, 392
TTZToLLNuNu_M-10, 2017, 1, 10176, 7614992, 335
TTZToLLNuNu_M-10, 2017, 1, 10207, 7638273, 323
ZJetsToNuNu_HT-400To600, 2017, 1, 5787, 49879557, 365
TTZToLLNuNu_M-10, 2017, 1, 10229, 7655046, 380
TTZToLLNuNu_M-10, 2017, 1, 10227, 7653146, 372
TTZToLLNuNu_M-10, 2017, 1, 10231, 7655643, 340
TTZToLLNuNu_M-10, 2017, 1, 10232, 7657161, 334
TTZToLLNuNu_M-10, 2017, 1, 10233, 7657597, 434
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 105558, 699214629, 382
ZJetsToNuNu_HT-400To600, 2017, 1, 2671, 23019870, 316
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 128918, 848021404, 329
TTZToLLNuNu_M-10, 2017, 1, 9245, 6918066, 346
ZJetsToNuNu_HT-400To600, 2017, 1, 8224, 70888972, 301
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 107628, 712926728, 407
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 107661, 713140062, 376
TTZToLLNuNu_M-10, 2017, 1, 9262, 6931163, 374
TTZToLLNuNu_M-10, 2017, 1, 9262, 6931168, 305
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 86467, 572753120, 359
TTZToLLNuNu_M-10, 2017, 1, 8101, 6062413, 311
TTZToLLNuNu_M-10, 2017, 1, 8102, 6062893, 520
TTZToLLNuNu_M-10, 2017, 1, 8103, 6063605, 334
ZJetsToNuNu_HT-800To1200, 2017, 1, 1253, 8814362, 440
ZJetsToNuNu_HT-400To600, 2017, 1, 8859, 76362190, 363
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 106883, 707992243, 308
TTZToLLNuNu_M-10, 2017, 1, 8125, 6079619, 334
TTZToLLNuNu_M-10, 2017, 1, 8068, 6036863, 347
TTZToLLNuNu_M-10, 2017, 1, 8068, 6037688, 362
ZJetsToNuNu_HT-400To600, 2017, 1, 160, 1371783, 584
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 129290, 850463152, 352
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 170003, 1126093593, 390
TTZToLLNuNu_M-10, 2017, 1, 8086, 6050749, 330
TTZToLLNuNu_M-10, 2017, 1, 8087, 6051357, 416
TTZToLLNuNu_M-10, 2017, 1, 8071, 6040010, 353
TTZToLLNuNu_M-10, 2017, 1, 8073, 6041103, 366
TTZToLLNuNu_M-10, 2017, 1, 8083, 6048423, 336
ZJetsToNuNu_HT-400To600, 2017, 1, 5920, 51021929, 406
TTZToLLNuNu_M-10, 2017, 1, 8084, 6049684, 448
TTZToLLNuNu_M-10, 2017, 1, 8249, 6172852, 313
TTZToLLNuNu_M-10, 2017, 1, 8251, 6174113, 442
ZJetsToNuNu_HT-600To800, 2017, 1, 4763, 42902065, 366
ZJetsToNuNu_HT-400To600, 2017, 1, 5574, 48044126, 472
TTZToLLNuNu_M-10, 2017, 1, 9392, 7028491, 371
TTZToLLNuNu_M-10, 2017, 1, 9387, 7024480, 651
TTZToLLNuNu_M-10, 2017, 1, 9400, 7034512, 465
TTZToLLNuNu_M-10, 2017, 1, 9418, 7047377, 742
ZJetsToNuNu_HT-800To1200, 2017, 1, 1965, 13813831, 461
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 32015, 210590146, 352
TTZToLLNuNu_M-10, 2017, 1, 10628, 7953512, 437
TTZToLLNuNu_M-10, 2017, 1, 9242, 6915987, 340
TTZToLLNuNu_M-10, 2017, 1, 9242, 6916165, 304
TTZToLLNuNu_M-10, 2017, 1, 9242, 6916519, 381
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 98425, 651960993, 435
TTZToLLNuNu_M-10, 2017, 1, 9269, 6935988, 417
TTZToLLNuNu_M-10, 2017, 1, 9263, 6931381, 459
TTZToLLNuNu_M-10, 2017, 1, 9263, 6932047, 322
ZJetsToNuNu_HT-400To600, 2017, 1, 995, 8572037, 370
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 24098, 158515162, 371
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 106559, 705842990, 361
ZJetsToNuNu_HT-400To600, 2017, 1, 9024, 77780370, 411
TTZToLLNuNu_M-10, 2017, 1, 9380, 7019234, 356
TTZToLLNuNu_M-10, 2017, 1, 8647, 6470107, 300
TTZToLLNuNu_M-10, 2017, 1, 8647, 6470984, 305
ZJetsToNuNu_HT-400To600, 2017, 1, 4053, 34934055, 370
TTZToLLNuNu_M-10, 2017, 1, 8648, 6471632, 432
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 90945, 602416805, 355
TTZToLLNuNu_M-10, 2017, 1, 8390, 6278553, 313
TTZToLLNuNu_M-10, 2017, 1, 8542, 6391786, 454
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 82752, 548148432, 342
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 17726, 116596863, 336
TTZToLLNuNu_M-10, 2017, 1, 8555, 6402194, 443
TTZToLLNuNu_M-10, 2017, 1, 10120, 7573361, 365
TTZToLLNuNu_M-10, 2017, 1, 10121, 7574293, 432
TTZToLLNuNu_M-10, 2017, 1, 8423, 6303110, 353
TTZToLLNuNu_M-10, 2017, 1, 8431, 6308563, 327
TTZToLLNuNu_M-10, 2017, 1, 8433, 6310468, 333
TTZToLLNuNu_M-10, 2017, 1, 8438, 6314273, 419
ZJetsToNuNu_HT-400To600, 2017, 1, 612, 5274740, 525
WJetsToLNu_HT-400To600, 2017, 1, 137889, 91144309, 314
ZJetsToNuNu_HT-600To800, 2017, 1, 3807, 34295022, 445
WJetsToLNu_HT-800To1200, 2017, 1, 144277, 144276972, 349
ZJetsToNuNu_HT-400To600, 2017, 1, 2414, 20805342, 326
TTZToLLNuNu_M-10, 2017, 1, 8753, 6549990, 341
TTZToLLNuNu_M-10, 2017, 1, 8753, 6550049, 350
TTZToLLNuNu_M-10, 2017, 1, 8753, 6550458, 327
TTZToLLNuNu_M-10, 2017, 1, 8758, 6553471, 667
TTZToLLNuNu_M-10, 2017, 1, 8758, 6553662, 457
TTZToLLNuNu_M-10, 2017, 1, 8758, 6553741, 424
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 112230, 738244970, 321
TTZToLLNuNu_M-10, 2017, 1, 8875, 6641450, 347
TTZToLLNuNu_M-10, 2017, 1, 8875, 6641622, 335
ZJetsToNuNu_HT-400To600, 2017, 1, 9832, 84743644, 485
TTZToLLNuNu_M-10, 2017, 1, 8810, 6592498, 330
ZJetsToNuNu_HT-600To800, 2017, 1, 2931, 26398091, 329
TTZToLLNuNu_M-10, 2017, 1, 8813, 6594991, 317
WJetsToLNu_HT-400To600, 2017, 1, 38083, 25172762, 342
TTZToLLNuNu_M-10, 2017, 1, 8966, 6709248, 311
TTZToLLNuNu_M-10, 2017, 1, 154, 114778, 347
TTZToLLNuNu_M-10, 2017, 1, 449, 336080, 385
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 99708, 660459210, 344
WJetsToLNu_HT-1200To2500, 2017, 1, 92400, 92399734, 366
TTZToLLNuNu_M-10, 2017, 1, 6493, 4858875, 351
ZJetsToNuNu_HT-400To600, 2017, 1, 8877, 76517877, 371
TTZToLLNuNu_M-10, 2017, 1, 7219, 5402409, 438
TTZToLLNuNu_M-10, 2017, 1, 7220, 5402765, 346
ZJetsToNuNu_HT-400To600, 2017, 1, 8245, 71064531, 309
TTZToLLNuNu_M-10, 2017, 1, 7220, 5403300, 302
TTZToLLNuNu_M-10, 2017, 1, 6517, 4876288, 695
ZJetsToNuNu_HT-400To600, 2017, 1, 8245, 71068086, 514
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 119922, 788845874, 315
TTZToLLNuNu_M-10, 2017, 1, 9503, 7111475, 321
TTZToLLNuNu_M-10, 2017, 1, 7334, 5488151, 333
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 82187, 544400105, 302
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 99054, 651571284, 338
TTZToLLNuNu_M-10, 2017, 1, 6574, 4919172, 449
ZJetsToNuNu_HT-400To600, 2017, 1, 7537, 64961918, 371
TTZToLLNuNu_M-10, 2017, 1, 8798, 6583384, 428
TTZToLLNuNu_M-10, 2017, 1, 8798, 6584170, 360
TTZToLLNuNu_M-10, 2017, 1, 8665, 6483847, 446
TTZToLLNuNu_M-10, 2017, 1, 8665, 6483941, 400
TTZToLLNuNu_M-10, 2017, 1, 8666, 6485277, 314
TTZToLLNuNu_M-10, 2017, 1, 8667, 6485603, 393
TTZToLLNuNu_M-10, 2017, 1, 2269, 1697781, 304
TTZToLLNuNu_M-10, 2017, 1, 2335, 1747056, 317
TTZToLLNuNu_M-10, 2017, 1, 2336, 1748024, 463
TTZToLLNuNu_M-10, 2017, 1, 2336, 1748088, 307
TTZToLLNuNu_M-10, 2017, 1, 2336, 1748357, 352
TTZToLLNuNu_M-10, 2017, 1, 2336, 1748418, 319
TTZToLLNuNu_M-10, 2017, 1, 2318, 1734215, 360
TTZToLLNuNu_M-10, 2017, 1, 10174, 7612993, 337
ZJetsToNuNu_HT-400To600, 2017, 1, 1852, 15956244, 326
TTZToLLNuNu_M-10, 2017, 1, 10174, 7613622, 522
TTZToLLNuNu_M-10, 2017, 1, 10175, 7614411, 316
TTZToLLNuNu_M-10, 2017, 1, 10175, 7614692, 306
TTZToLLNuNu_M-10, 2017, 1, 10483, 7844258, 317
TTZToLLNuNu_M-10, 2017, 1, 10483, 7844485, 311
ZJetsToNuNu_HT-400To600, 2017, 1, 9764, 84163266, 325
TTZToLLNuNu_M-10, 2017, 1, 10505, 7861505, 464
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 113995, 749856599, 322
ZJetsToNuNu_HT-600To800, 2017, 1, 2804, 25255901, 376
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 90197, 597459865, 302
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 126711, 833504277, 313
TTZToLLNuNu_M-10, 2017, 1, 887, 663426, 432
TTZToLLNuNu_M-10, 2017, 1, 887, 663441, 477
ZJetsToNuNu_HT-800To1200, 2017, 1, 2635, 18532317, 458
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 102690, 680218184, 324
TTZToLLNuNu_M-10, 2017, 1, 6743, 5045793, 470
TTZToLLNuNu_M-10, 2017, 1, 743, 555664, 376
TTZToLLNuNu_M-10, 2017, 1, 743, 556207, 435
WJetsToLNu_HT-400To600, 2017, 1, 139379, 92129462, 407
TTZToLLNuNu_M-10, 2017, 1, 748, 559124, 393
TTZToLLNuNu_M-10, 2017, 1, 748, 559898, 356
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 116698, 767639304, 475
TTZToLLNuNu_M-10, 2017, 1, 1327, 992480, 386
TTZToLLNuNu_M-10, 2017, 1, 1327, 992572, 331
WJetsToLNu_HT-400To600, 2017, 1, 58115, 38413965, 333
TTZToLLNuNu_M-10, 2017, 1, 3660, 2738882, 312
TTZToLLNuNu_M-10, 2017, 1, 5140, 3845896, 342
WJetsToLNu_HT-600To800, 2017, 1, 107633, 107632081, 538
ZJetsToNuNu_HT-600To800, 2017, 1, 3476, 31310308, 432
TTZToLLNuNu_M-10, 2017, 1, 9094, 6805533, 485
TTZToLLNuNu_M-10, 2017, 1, 9095, 6805911, 316
